Sigla da UF;Código do Município;Nome do Município;Rede;Língua Portuguesa SAEB -2017;Língua Portuguesa SAEB -2019;Língua Portuguesa SAEB - 2021;Língua Portuguesa SAEB - 2023
PI;2207900;Pedro II;Estadual;253,35;259,12;254,36;267,56
PI;2207900;Pedro II;Federal;306,47;316,59;318,48;307,34
PI;2207900;Pedro II;Pública;258,51;266,29;263,34;275,57
PI;2207934;Pedro Laurentino;Estadual;224,29;251,71;ND;244,4
PI;2207934;Pedro Laurentino;Pública;224,29;251,71;ND;244,4
PI;2207959;Nova Santa Rita;Estadual;240,47;243,46;ND;252,59
PI;2207959;Nova Santa Rita;Pública;240,47;243,46;ND;252,59
PI;2208007;Picos;Estadual;250,89;264,34;257,5;266,82
PI;2208007;Picos;Federal;ND;314,81;ND;298,25
PI;2208007;Picos;Pública;258,15;272,18;269,33;272,25
PI;2208106;Pimenteiras;Estadual;247,55;252,45;ND;247,38
PI;2208106;Pimenteiras;Pública;247,55;252,45;ND;247,38
PI;2208205;Pio IX;Estadual;237,01;251,09;ND;266,11
PI;2208205;Pio IX;Pública;237,01;251,09;ND;266,11
PI;2208304;Piracuruca;Estadual;252,24;273,73;273,6;278,26
PI;2208304;Piracuruca;Pública;252,24;273,73;273,6;278,26
PI;2208403;Piripiri;Estadual;259,22;267,43;265,16;272,76
PI;2208403;Piripiri;Federal;320,11;304,08;ND;ND
PI;2208403;Piripiri;Pública;261,7;271,38;270,32;275,77
PI;2208502;Porto;Estadual;240,18;246,28;256,15;254,17
PI;2208502;Porto;Pública;240,18;246,28;256,15;254,17
PI;2208551;Porto Alegre do Piauí;Estadual;237,33;ND;ND;-
PI;2208551;Porto Alegre do Piauí;Pública;237,33;ND;ND;-
PI;2208601;Prata do Piauí;Estadual;224,37;ND;ND;248,41
PI;2208601;Prata do Piauí;Pública;224,37;ND;ND;248,41
PI;2208650;Queimada Nova;Estadual;243,5;ND;ND;267,13
PI;2208650;Queimada Nova;Pública;243,5;ND;ND;267,13
PI;2208700;Redenção do Gurguéia;Estadual;240,32;247,77;ND;258,07
PI;2208700;Redenção do Gurguéia;Pública;240,32;247,77;ND;258,07
PI;2208809;Regeneração;Estadual;243,7;250,44;257,26;256,14
PI;2208809;Regeneração;Pública;243,7;250,44;257,26;256,14
PI;2208858;Riacho Frio;Estadual;226,23;252,22;250,01;248,85
PI;2208858;Riacho Frio;Pública;226,23;252,22;250,01;248,85
PI;2208874;Ribeira do Piauí;Estadual;221,15;254,4;ND;249,36
PI;2208874;Ribeira do Piauí;Pública;221,15;254,4;ND;249,36
PI;2208908;Ribeiro Gonçalves;Estadual;239,09;248,45;ND;257,91
PI;2208908;Ribeiro Gonçalves;Pública;239,09;248,45;ND;257,91
PI;2209005;Rio Grande do Piauí;Estadual;214,51;240,54;248,23;252,34
PI;2209005;Rio Grande do Piauí;Pública;214,51;240,54;248,23;252,34
PI;2209104;Santa Cruz do Piauí;Estadual;263,77;258,46;250,36;249,46
PI;2209104;Santa Cruz do Piauí;Pública;263,77;258,46;250,36;249,46
PI;2209153;Santa Cruz dos Milagres;Estadual;206,15;287,44;278,93;261,55
PI;2209153;Santa Cruz dos Milagres;Pública;206,15;287,44;278,93;261,55
PI;2209203;Santa Filomena;Estadual;253,68;277,7;255,45;257,8
PI;2209203;Santa Filomena;Pública;253,68;277,7;255,45;257,8
PI;2209302;Santa Luz;Estadual;269,8;273,83;ND;254,53
PI;2209302;Santa Luz;Pública;269,8;273,83;ND;254,53
PI;2209351;Santana do Piauí;Estadual;239,4;236;240,3;ND
PI;2209351;Santana do Piauí;Pública;239,4;236;240,3;ND
PI;2209377;Santa Rosa do Piauí;Estadual;247,63;243,66;ND;258,86
PI;2209377;Santa Rosa do Piauí;Pública;247,63;243,66;ND;258,86
PI;2209401;Santo Antônio de Lisboa;Estadual;255,62;275,77;ND;251,66
PI;2209401;Santo Antônio de Lisboa;Pública;255,62;275,77;ND;251,66
PI;2209450;Santo Antônio dos Milagres;Estadual;249,26;244,72;ND;248,89
PI;2209450;Santo Antônio dos Milagres;Pública;249,26;244,72;ND;248,89
PI;2209500;Santo Inácio do Piauí;Estadual;210,95;255,95;261,6;261,71
PI;2209500;Santo Inácio do Piauí;Pública;210,95;255,95;261,6;261,71
PI;2209559;São Braz do Piauí;Estadual;234,64;225,58;ND;258,89
PI;2209559;São Braz do Piauí;Pública;234,64;225,58;ND;258,89
PI;2209609;São Félix do Piauí;Estadual;250,13;283,49;291,26;282,17
PI;2209609;São Félix do Piauí;Pública;250,13;283,49;291,26;282,17
PI;2209658;São Francisco de Assis do Piauí;Estadual;198,54;ND;ND;264,45
PI;2209658;São Francisco de Assis do Piauí;Pública;198,54;ND;ND;264,45
PI;2209708;São Francisco do Piauí;Estadual;256,73;292,23;262,95;281,57
PI;2209708;São Francisco do Piauí;Pública;256,73;292,23;262,95;281,57
PI;2209757;São Gonçalo do Gurguéia;Estadual;222,7;212,3;245,76;258,49
PI;2209757;São Gonçalo do Gurguéia;Pública;222,7;212,3;245,76;258,49
PI;2209807;São Gonçalo do Piauí;Estadual;227,37;262,83;ND;262,18
PI;2209807;São Gonçalo do Piauí;Pública;227,37;262,83;ND;262,18
PI;2209856;São João da Canabrava;Estadual;242,89;252,95;ND;257,4
PI;2209856;São João da Canabrava;Pública;242,89;252,95;ND;257,4
PI;2209872;São João da Fronteira;Estadual;267,2;279,89;244,31;275,02
PI;2209872;São João da Fronteira;Pública;267,2;279,89;244,31;275,02
PI;2209906;São João da Serra;Estadual;263,46;286,44;277,9;285
PI;2209906;São João da Serra;Pública;263,46;286,44;277,9;285
PI;2209955;São João da Varjota;Estadual;249,38;247,02;243,18;253,02
PI;2209955;São João da Varjota;Pública;249,38;247,02;243,18;253,02
PI;2209971;São João do Arraial;Estadual;238,96;251,33;253,84;253,24
PI;2209971;São João do Arraial;Pública;238,96;251,33;253,84;253,24
PI;2210003;São João do Piauí;Estadual;229,39;239,88;244,61;254,99
PI;2210003;São João do Piauí;Federal;301,91;309,78;ND;-
PI;2210003;São João do Piauí;Pública;240,92;253,38;253,16;254,99
PI;2210052;São José do Divino;Estadual;270,4;270,7;ND;283,96
PI;2210052;São José do Divino;Pública;270,4;270,7;ND;283,96
PI;2210102;São José do Peixe;Estadual;262,82;246,95;ND;253,5
PI;2210102;São José do Peixe;Pública;262,82;246,95;ND;253,5
PI;2210201;São José do Piauí;Estadual;235,13;247,25;ND;270,68
PI;2210201;São José do Piauí;Pública;235,13;247,25;ND;270,68
PI;2210300;São Julião;Estadual;243,54;255,48;ND;256,02
PI;2210300;São Julião;Pública;243,54;255,48;ND;256,02
PI;2210359;São Lourenço do Piauí;Estadual;239,54;235,17;243,79;264,8
PI;2210359;São Lourenço do Piauí;Pública;239,54;235,17;243,79;264,8
PI;2210375;São Luis do Piauí;Estadual;246,66;284,89;284,63;260,29
PI;2210375;São Luis do Piauí;Pública;246,66;284,89;284,63;260,29
PI;2210383;São Miguel da Baixa Grande;Estadual;280,17;286,64;274,68;265,44
PI;2210383;São Miguel da Baixa Grande;Pública;280,17;286,64;274,68;265,44
PI;2210391;São Miguel do Fidalgo;Estadual;241,89;281,08;ND;267,92
PI;2210391;São Miguel do Fidalgo;Pública;241,89;281,08;ND;267,92
PI;2210409;São Miguel do Tapuio;Estadual;244,69;246,15;254,85;254,37
PI;2210409;São Miguel do Tapuio;Pública;244,69;246,15;254,85;254,37
PI;2210508;São Pedro do Piauí;Estadual;253,93;261,61;252;264,88
PI;2210508;São Pedro do Piauí;Pública;253,93;261,61;252;264,88
PI;2210607;São Raimundo Nonato;Estadual;246,1;258,54;260,97;271,71
PI;2210607;São Raimundo Nonato;Federal;332;290,16;ND;ND
PI;2210607;São Raimundo Nonato;Pública;252,24;263,45;269,42;276,82
PI;2210623;Sebastião Barros;Estadual;208,44;ND;ND;ND
PI;2210623;Sebastião Barros;Pública;208,44;ND;ND;ND
PI;2210631;Sebastião Leal;Estadual;239,55;261,93;ND;258,54
PI;2210631;Sebastião Leal;Pública;239,55;261,93;ND;258,54
PI;2210656;Sigefredo Pacheco;Estadual;240,49;263,55;253,94;258,62
PI;2210656;Sigefredo Pacheco;Pública;240,49;263,55;253,94;258,62
PI;2210706;Simões;Estadual;251,75;264,35;ND;255,63
PI;2210706;Simões;Pública;251,75;264,35;ND;255,63
PI;2210805;Simplício Mendes;Estadual;249,44;249,77;247,44;255,82
PI;2210805;Simplício Mendes;Pública;249,44;249,77;247,44;255,82
PI;2210904;Socorro do Piauí;Estadual;234,24;244,96;ND;271,85
PI;2210904;Socorro do Piauí;Pública;234,24;244,96;ND;271,85
PI;2210938;Sussuapara;Estadual;242,15;ND;ND;274,83
PI;2210938;Sussuapara;Pública;242,15;ND;ND;274,83
PI;2210953;Tamboril do Piauí;Estadual;243,49;231,84;248,08;238,9
PI;2210953;Tamboril do Piauí;Pública;243,49;231,84;248,08;238,9
PI;2210979;Tanque do Piauí;Estadual;286,01;301,29;312,76;295,45
PI;2210979;Tanque do Piauí;Pública;286,01;301,29;312,76;295,45
PI;2211001;Teresina;Estadual;251,88;271,21;270,88;275,89
PI;2211001;Teresina;Federal;329,42;328,05;ND;310,97
PI;2211001;Teresina;Pública;254,48;274,25;273,68;277,99
PI;2211100;União;Estadual;243,21;246,44;250,22;255,16
PI;2211100;União;Pública;243,21;246,44;250,22;255,16
PI;2211209;Uruçuí;Estadual;227,93;252,11;ND;248,37
PI;2211209;Uruçuí;Federal;ND;ND;ND;260,06
PI;2211209;Uruçuí;Pública;239,66;259,32;ND;252,05
PI;2211308;Valença do Piauí;Estadual;244,91;271,66;269,08;275,63
PI;2211308;Valença do Piauí;Federal;297,8;306,97;ND;ND
PI;2211308;Valença do Piauí;Pública;257,71;280,27;276,23;282,04
PI;2211357;Várzea Branca;Estadual;251,94;253,38;ND;261,31
PI;2211357;Várzea Branca;Pública;251,94;253,38;ND;261,31
PI;2211407;Várzea Grande;Estadual;-;281,49;260,11;270,72
PI;2211407;Várzea Grande;Pública;-;281,49;260,11;270,72
PI;2211506;Vera Mendes;Estadual;224,82;239,3;ND;257,23
PI;2211506;Vera Mendes;Pública;224,82;239,3;ND;257,23
PI;2211605;Vila Nova do Piauí;Estadual;252,37;271,41;ND;259,48
PI;2211605;Vila Nova do Piauí;Pública;252,37;271,41;ND;259,48
PI;2211704;Wall Ferraz;Estadual;252,24;257,85;ND;264,53
PI;2211704;Wall Ferraz;Pública;252,24;257,85;ND;264,53
CE;2300101;Abaiara;Estadual;264,91;278,41;268,26;266,53
CE;2300101;Abaiara;Pública;264,91;278,41;268,26;266,53
CE;2300150;Acarape;Estadual;262,01;285,65;270,79;266,11
CE;2300150;Acarape;Pública;262,01;285,65;270,79;266,11
CE;2300200;Acaraú;Estadual;267,45;285,23;285,1;286,29
CE;2300200;Acaraú;Pública;267,45;285,23;285,1;286,29
CE;2300309;Acopiara;Estadual;268,48;278,92;272,26;273,47
CE;2300309;Acopiara;Federal;-;-;-;307,53
CE;2300309;Acopiara;Pública;268,48;278,92;272,26;275,57
CE;2300408;Aiuaba;Estadual;260,48;273,79;270,91;264,75
CE;2300408;Aiuaba;Pública;260,48;273,79;270,91;264,75
CE;2300507;Alcântaras;Estadual;267,19;278,36;283,04;277,91
CE;2300507;Alcântaras;Pública;267,19;278,36;283,04;277,91
CE;2300606;Altaneira;Estadual;244,69;250,28;246,19;244,28
CE;2300606;Altaneira;Pública;244,69;250,28;246,19;244,28
CE;2300705;Alto Santo;Estadual;261,65;267,05;266,58;262,63
CE;2300705;Alto Santo;Pública;261,65;267,05;266,58;262,63
CE;2300754;Amontada;Estadual;252,08;269,73;265,23;273,29
CE;2300754;Amontada;Pública;252,08;269,73;265,23;273,29
CE;2300804;Antonina do Norte;Estadual;244,19;259,16;255,06;257,33
CE;2300804;Antonina do Norte;Pública;244,19;259,16;255,06;257,33
CE;2300903;Apuiarés;Estadual;243,66;273,57;261,67;281,92
CE;2300903;Apuiarés;Pública;243,66;273,57;261,67;281,92
CE;2301000;Aquiraz;Estadual;272,69;279,03;272,58;279,4
CE;2301000;Aquiraz;Pública;272,69;279,03;272,58;279,4
CE;2301109;Aracati;Estadual;263,21;278,23;277,66;272,95
CE;2301109;Aracati;Federal;-;-;-;327,27
CE;2301109;Aracati;Pública;263,21;278,23;277,66;274
CE;2301208;Aracoiaba;Estadual;272,78;285,01;273,32;279,88
CE;2301208;Aracoiaba;Pública;272,78;285,01;273,32;279,88
CE;2301257;Ararendá;Estadual;260,83;286,36;289,55;317,39
CE;2301257;Ararendá;Pública;260,83;286,36;289,55;317,39
CE;2301307;Araripe;Estadual;268,24;283,93;281,24;286,06
CE;2301307;Araripe;Pública;268,24;283,93;281,24;286,06
CE;2301406;Aratuba;Estadual;259,46;264,13;260,7;259,24
CE;2301406;Aratuba;Pública;259,46;264,13;260,7;259,24
CE;2301505;Arneiroz;Estadual;276,43;281,08;273,03;266,71
CE;2301505;Arneiroz;Pública;276,43;281,08;273,03;266,71
CE;2301604;Assaré;Estadual;259,34;280,45;267,79;264,68
CE;2301604;Assaré;Pública;259,34;280,45;267,79;264,68
CE;2301703;Aurora;Estadual;271,49;287,06;285,81;275
CE;2301703;Aurora;Pública;271,49;287,06;285,81;275
CE;2301802;Baixio;Estadual;259,85;248,98;261,09;247,2
CE;2301802;Baixio;Pública;259,85;248,98;261,09;247,2
CE;2301851;Banabuiú;Estadual;259,16;267,58;270,11;263,06
CE;2301851;Banabuiú;Pública;259,16;267,58;270,11;263,06
CE;2301901;Barbalha;Estadual;259,4;272,16;270,02;264,43
CE;2301901;Barbalha;Pública;259,4;272,16;270,02;264,43
CE;2301950;Barreira;Estadual;256,09;258,98;255,8;258,09
CE;2301950;Barreira;Pública;256,09;258,98;255,8;258,09
CE;2302008;Barro;Estadual;266,93;291,97;284,8;291,6
CE;2302008;Barro;Pública;266,93;291,97;284,8;291,6
CE;2302057;Barroquinha;Estadual;264,9;282,61;282,07;272,58
CE;2302057;Barroquinha;Pública;264,9;282,61;282,07;272,58
CE;2302107;Baturité;Estadual;257,54;270,5;283,93;288,28
CE;2302107;Baturité;Federal;-;-;-;304,06
CE;2302107;Baturité;Pública;257,54;270,5;283,93;289,51
CE;2302206;Beberibe;Estadual;273,67;290,86;285,8;286,95
CE;2302206;Beberibe;Pública;273,67;290,86;285,8;286,95
CE;2302305;Bela Cruz;Estadual;272,39;292,84;295,3;300,29
CE;2302305;Bela Cruz;Pública;272,39;292,84;295,3;300,29
CE;2302404;Boa Viagem;Estadual;256,95;270,1;262,91;263,61
CE;2302404;Boa Viagem;Federal;ND;ND;324,24;ND
CE;2302404;Boa Viagem;Pública;256,95;271,62;265,85;266,95
CE;2302503;Brejo Santo;Estadual;253,78;268,67;267,86;258,36
CE;2302503;Brejo Santo;Pública;253,78;268,67;267,86;258,36
CE;2302602;Camocim;Estadual;273,1;284,92;282,72;286,95
CE;2302602;Camocim;Pública;273,1;284,92;282,72;286,95
CE;2302701;Campos Sales;Estadual;274,07;280,26;274,32;277,09
CE;2302701;Campos Sales;Pública;274,07;280,26;274,32;277,09
CE;2302800;Canindé;Estadual;271,51;286,57;287,87;286,87
CE;2302800;Canindé;Pública;271,51;286,57;287,87;286,87
CE;2302909;Capistrano;Estadual;241,45;260,57;259,03;253,92
CE;2302909;Capistrano;Pública;241,45;260,57;259,03;253,92
CE;2303006;Caridade;Estadual;263,92;295,72;280,67;283,04
CE;2303006;Caridade;Pública;263,92;295,72;280,67;283,04
CE;2303105;Cariré;Estadual;275,19;290,75;295,01;288,1
CE;2303105;Cariré;Pública;275,19;290,75;295,01;288,1
CE;2303204;Caririaçu;Estadual;261,13;278,67;279,34;274,88
CE;2303204;Caririaçu;Pública;261,13;278,67;279,34;274,88
CE;2303303;Cariús;Estadual;264,16;282,41;287,3;288,16
CE;2303303;Cariús;Pública;264,16;282,41;287,3;288,16
CE;2303402;Carnaubal;Estadual;274,3;280,38;270,82;277,41
CE;2303402;Carnaubal;Pública;274,3;280,38;270,82;277,41
CE;2303501;Cascavel;Estadual;260,85;276,08;285,01;287,8
CE;2303501;Cascavel;Pública;260,85;276,08;285,01;287,8
CE;2303600;Catarina;Estadual;254,69;255,62;254,56;255,57
CE;2303600;Catarina;Pública;254,69;255,62;254,56;255,57
CE;2303659;Catunda;Estadual;246,26;256,86;271,7;267,1
CE;2303659;Catunda;Pública;246,26;256,86;271,7;267,1
CE;2303709;Caucaia;Estadual;261,03;265,7;267,56;274,25
CE;2303709;Caucaia;Federal;330,41;ND;ND;-
CE;2303709;Caucaia;Pública;261,82;267,27;269,38;274,25
CE;2303808;Cedro;Estadual;250,69;273,56;260,33;271,86
CE;2303808;Cedro;Pública;250,69;273,56;260,33;271,86
CE;2303907;Chaval;Estadual;258,34;270,47;269,44;281,66
CE;2303907;Chaval;Pública;258,34;270,47;269,44;281,66
CE;2303931;Choró;Estadual;248,48;258,63;261,25;261,91
CE;2303931;Choró;Pública;248,48;258,63;261,25;261,91
CE;2303956;Chorozinho;Estadual;268,08;282,07;277,1;279,2
CE;2303956;Chorozinho;Pública;268,08;282,07;277,1;279,2
CE;2304004;Coreaú;Estadual;270,03;284,58;277,35;270,63
CE;2304004;Coreaú;Pública;270,03;284,58;277,35;270,63
CE;2304103;Crateús;Estadual;265,63;280,45;275,18;271,88
CE;2304103;Crateús;Federal;ND;ND;ND;ND
CE;2304103;Crateús;Pública;265,63;280,9;276,3;273,31
CE;2304202;Crato;Estadual;265,38;281,62;274,23;274,06
CE;2304202;Crato;Federal;278,78;ND;ND;ND
CE;2304202;Crato;Pública;266,18;282,15;275,21;275,26
CE;2304236;Croatá;Estadual;261,18;264,46;270,47;280,33
CE;2304236;Croatá;Pública;261,18;264,46;270,47;280,33
CE;2304251;Cruz;Estadual;278,46;281,31;269,46;278,7
CE;2304251;Cruz;Pública;278,46;281,31;269,46;278,7
CE;2304269;Deputado Irapuan Pinheiro;Estadual;252,37;270,15;251,98;252,99
CE;2304269;Deputado Irapuan Pinheiro;Pública;252,37;270,15;251,98;252,99
CE;2304277;Ereré;Estadual;259,08;263,94;267,41;272,46
CE;2304277;Ereré;Pública;259,08;263,94;267,41;272,46
CE;2304285;Eusébio;Estadual;260,22;281,25;286,05;278,23
CE;2304285;Eusébio;Pública;260,22;281,25;286,05;278,23
CE;2304301;Farias Brito;Estadual;258,08;277,74;273,48;274,63
CE;2304301;Farias Brito;Pública;258,08;277,74;273,48;274,63
CE;2304350;Forquilha;Estadual;272,76;278,61;279,3;282,89
CE;2304350;Forquilha;Pública;272,76;278,61;279,3;282,89
CE;2304400;Fortaleza;Estadual;270,9;279,86;280,44;275,11
CE;2304400;Fortaleza;Federal;ND;ND;ND;ND
CE;2304400;Fortaleza;Pública;271,26;280,11;282,26;276,7
CE;2304459;Fortim;Estadual;254,03;263,5;266,07;257,01
CE;2304459;Fortim;Pública;254,03;263,5;266,07;257,01
CE;2304509;Frecheirinha;Estadual;269,32;260,1;268,61;283,1
CE;2304509;Frecheirinha;Pública;269,32;260,1;268,61;283,1
CE;2304608;General Sampaio;Estadual;246,5;268,21;261,54;258,22
CE;2304608;General Sampaio;Pública;246,5;268,21;261,54;258,22
CE;2304657;Graça;Estadual;269,6;260,5;258,54;271,51
CE;2304657;Graça;Pública;269,6;260,5;258,54;271,51
CE;2304707;Granja;Estadual;265,08;275,47;270,29;270,09
CE;2304707;Granja;Pública;265,08;275,47;270,29;270,09
CE;2304806;Granjeiro;Estadual;267,95;288,01;ND;273,22
CE;2304806;Granjeiro;Pública;267,95;288,01;ND;273,22
CE;2304905;Groaíras;Estadual;279,35;269,14;282,85;285,83
CE;2304905;Groaíras;Pública;279,35;269,14;282,85;285,83
CE;2304954;Guaiúba;Estadual;261,95;269,93;270,49;273,22
CE;2304954;Guaiúba;Pública;261,95;269,93;270,49;273,22
CE;2305001;Guaraciaba do Norte;Estadual;267,71;291,19;288,09;286,26
CE;2305001;Guaraciaba do Norte;Pública;267,71;291,19;288,09;286,26
CE;2305100;Guaramiranga;Estadual;270,91;278,67;256,56;263,28
CE;2305100;Guaramiranga;Pública;270,91;278,67;256,56;263,28
CE;2305209;Hidrolândia;Estadual;277,51;292,76;285,12;289,43
CE;2305209;Hidrolândia;Pública;277,51;292,76;285,12;289,43
CE;2305233;Horizonte;Estadual;272,08;278,03;284,87;279,58
CE;2305233;Horizonte;Pública;272,08;278,03;284,87;279,58
CE;2305266;Ibaretama;Estadual;262,92;262,91;264,34;262,89
CE;2305266;Ibaretama;Pública;262,92;262,91;264,34;262,89
CE;2305308;Ibiapina;Estadual;268,6;279,43;259,22;261,54
CE;2305308;Ibiapina;Pública;268,6;279,43;259,22;261,54
CE;2305332;Ibicuitinga;Estadual;263,17;268,23;269,59;264,21
CE;2305332;Ibicuitinga;Pública;263,17;268,23;269,59;264,21
CE;2305357;Icapuí;Estadual;258,41;281,38;267,84;258,43
CE;2305357;Icapuí;Pública;258,41;281,38;267,84;258,43
CE;2305407;Icó;Estadual;257,92;270,65;270,29;270,92
CE;2305407;Icó;Pública;257,92;270,65;270,29;270,92
CE;2305506;Iguatu;Estadual;272,78;292,7;283,34;285,48
CE;2305506;Iguatu;Federal;ND;ND;ND;ND
CE;2305506;Iguatu;Pública;272,89;293,31;284,16;286,03
CE;2305605;Independência;Estadual;263,55;269,12;295,88;294,07
CE;2305605;Independência;Pública;263,55;269,12;295,88;294,07
CE;2305654;Ipaporanga;Estadual;259,75;280,91;285,04;274,75
CE;2305654;Ipaporanga;Pública;259,75;280,91;285,04;274,75
CE;2305704;Ipaumirim;Estadual;256,3;262,54;268,97;268,47
CE;2305704;Ipaumirim;Pública;256,3;262,54;268,97;268,47
CE;2305803;Ipu;Estadual;280,2;279,14;295,08;300,06
CE;2305803;Ipu;Pública;280,2;279,14;295,08;300,06
CE;2305902;Ipueiras;Estadual;259,45;280,51;275,39;275,5
CE;2305902;Ipueiras;Pública;259,45;280,51;275,39;275,5
CE;2306009;Iracema;Estadual;269,82;270,36;264,84;282,37
CE;2306009;Iracema;Pública;269,82;270,36;264,84;282,37
CE;2306108;Irauçuba;Estadual;257,45;271,99;270,5;266,46
CE;2306108;Irauçuba;Pública;257,45;271,99;270,5;266,46
CE;2306207;Itaiçaba;Estadual;282,59;294,45;305,81;304,39
CE;2306207;Itaiçaba;Pública;282,59;294,45;305,81;304,39
CE;2306256;Itaitinga;Estadual;264,8;281,54;281,75;283,84
CE;2306256;Itaitinga;Pública;264,8;281,54;281,75;283,84
CE;2306306;Itapajé;Estadual;269,95;279,96;282,67;287,52
CE;2306306;Itapajé;Pública;269,95;279,96;282,67;287,52
CE;2306405;Itapipoca;Estadual;268,47;280,83;273,87;283,01
CE;2306405;Itapipoca;Federal;-;315,27;ND;ND
CE;2306405;Itapipoca;Pública;268,47;282,61;275,48;284,73
CE;2306504;Itapiúna;Estadual;260,23;265,58;262,72;252,2
CE;2306504;Itapiúna;Pública;260,23;265,58;262,72;252,2
CE;2306553;Itarema;Estadual;258,5;268,82;274,91;276,37
CE;2306553;Itarema;Pública;258,5;268,82;274,91;276,37
CE;2306603;Itatira;Estadual;264,81;269,33;266,59;266,93
CE;2306603;Itatira;Pública;264,81;269,33;266,59;266,93
CE;2306702;Jaguaretama;Estadual;243,06;267,44;269,45;263,97
CE;2306702;Jaguaretama;Pública;243,06;267,44;269,45;263,97
CE;2306801;Jaguaribara;Estadual;262,73;268,7;266,26;250,58
CE;2306801;Jaguaribara;Pública;262,73;268,7;266,26;250,58
CE;2306900;Jaguaribe;Estadual;261,39;281,29;267,8;265,96
CE;2306900;Jaguaribe;Federal;-;-;308,95;295,49
CE;2306900;Jaguaribe;Pública;261,39;281,29;271,1;270,7
CE;2307007;Jaguaruana;Estadual;269,38;274,01;282,06;280,61
CE;2307007;Jaguaruana;Pública;269,38;274,01;282,06;280,61
CE;2307106;Jardim;Estadual;261,63;270,89;270,93;274,38
CE;2307106;Jardim;Pública;261,63;270,89;270,93;274,38
CE;2307205;Jati;Estadual;255,1;264,8;262,69;251,78
CE;2307205;Jati;Pública;255,1;264,8;262,69;251,78
CE;2307254;Jijoca de Jericoacoara;Estadual;298,27;298,87;293,1;286,27
CE;2307254;Jijoca de Jericoacoara;Pública;298,27;298,87;293,1;286,27
CE;2307304;Juazeiro do Norte;Estadual;267,26;278,14;284,77;276,24
CE;2307304;Juazeiro do Norte;Federal;ND;ND;ND;334,36
CE;2307304;Juazeiro do Norte;Pública;267,26;280,29;285,81;277,45
CE;2307403;Jucás;Estadual;276,54;279,49;274,9;276,66
CE;2307403;Jucás;Pública;276,54;279,49;274,9;276,66
CE;2307502;Lavras da Mangabeira;Estadual;244,85;275,43;264,38;271,77
CE;2307502;Lavras da Mangabeira;Pública;244,85;275,43;264,38;271,77
CE;2307601;Limoeiro do Norte;Estadual;271,04;296,59;286,05;278,93
